Category	Term	Count	X.	PValue	Genes	List.Total	Pop.Hits	Pop.Total	Fold.Enrichment	Bonferroni	Benjamini	FDR	Description
BP	GO:0016072	14	0.787844682048396	0.00937063079534801	582919, 584812, 579931, 591121, 591809, 575751, 579591, 577044, 589486, 575632, 586103, 577954, 580493, 583163	261	29	1094	2.02351697714361	0.999986629438305	0.504111138668433	14.1080057777417	rRNA metabolic process
BP	GO:0071806	6	0.337647720877884	0.0100293280756371	588091, 589835, 585934, 577167, 589195, 577928	261	7	1094	3.5927750410509	0.999993949157555	0.506771695824024	15.0259155674745	protein transmembrane transport
BP	GO:0055085	22	1.23804164321891	0.0101369413410104	588091, 577847, 579751, 576175, 589852, 589835, 581274, 585744, 593565, 577167, 588264, 575822, 579414, 576006, 585934, 577787, 577928, 589195, 579085, 585797, 593904, 755450	261	55	1094	1.67662835249042	0.999994684559387	0.490699146582734	15.1749997432823	transmembrane transport
BP	GO:0034641	116	6.52785593697242	0.0114036773683642	574998, 580958, 576658, 580957, 105447413, 578034, 579414, 593175, 594039, 588415, 591899, 587575, 579751, 579019, 105439906, 584839, 590056, 583455, 577570, 373469, 578688, 578397, 582945, 585635, 579931, 575751, 100894124, 582287, 592626, 584369, 577044, 584962, 591189, 578606, 575347, 588533, 586229, 580433, 579345, 585797, 105438529, 752151, 591809, 579530, 581576, 580307, 586769, 575952, 580248, 548616, 583958, 373348, 580902, 580680, 591121, 588945, 576760, 589486, 577020, 586103, 577738, 580493, 581160, 591874, 583925, 590740, 590968, 579591, 586283, 762595, 574853, 582919, 582011, 584340, 576006, 592267, 575632, 587839, 588680, 577954, 585458, 583163, 100892475, 576325, 581274, 579386, 577312, 751845, 754209, 2652725, 373196, 578317, 582334, 578794, 579300, 579797, 373506, 588721, 592902, 592650, 578850, 577982, 576519, 584812, 592407, 574069, 100888496, 575790, 591510, 587908, 577787, 579081, 105441620, 579085, 754757, 580746	261	416	1094	1.16880341880342	0.999998844854081	0.513024398672348	16.9115536122783	cellular nitrogen compound metabolic process
BP	GO:0022610	9	0.506471581316826	0.0121404849854861	591943, 373206, 105440441, 577312, 100891108, 576823, 580528, 373503, 591159	261	15	1094	2.51494252873563	0.999999525033181	0.517126731813623	17.9062356185707	biological adhesion
BP	GO:0006839	7	0.393922341024198	0.0149217233575192	588091, 589835, 581274, 585934, 577167, 589195, 577928	261	10	1094	2.93409961685824	0.999999983513655	0.557174189166951	21.5611117280945	mitochondrial transport
BP	GO:0034660	19	1.06921778277997	0.0163980369110373	579931, 575751, 591809, 591121, 579591, 577044, 589486, 584962, 762595, 586103, 580493, 582919, 584812, 575790, 582945, 575632, 587839, 577954, 583163	261	47	1094	1.69446482432543	0.999999997241271	0.575520307578146	23.4385861728318	ncRNA metabolic process
BP	GO:0070585	6	0.337647720877884	0.0215923311015926	588091, 589835, 585934, 577167, 589195, 577928	261	8	1094	3.14367816091954	0.999999999994992	0.646827924523334	29.7146228309922	protein localization to mitochondrion
BP	GO:0055114	14	0.787844682048396	0.0237836129600833	591899, 588082, 581274, 581305, 592952, 2652725, 2652716, 580475, 575347, 578310, 753057, 589643, 579345, 585797	261	32	1094	1.8338122605364	0.999999999999654	0.668312887574067	32.214671622029	oxidation-reduction process
BP	GO:0006807	120	6.75295441755768	0.0240379343226675	574998, 580958, 576658, 580957, 105447413, 578034, 579857, 579414, 593175, 594039, 588415, 591899, 587575, 579751, 579019, 105439906, 584839, 590056, 583455, 577570, 373469, 578688, 578397, 582945, 585635, 579931, 575751, 100894124, 582287, 592626, 584369, 577044, 584962, 591189, 578606, 575347, 588533, 586229, 580433, 579345, 585797, 586173, 105438529, 752151, 585810, 591809, 579530, 581576, 580307, 586769, 575952, 580248, 548616, 583958, 373348, 580902, 580680, 591121, 588945, 576760, 589486, 577020, 586103, 577738, 580493, 581160, 591874, 583925, 590740, 590968, 579591, 586283, 762595, 574853, 582919, 582011, 584340, 576006, 592267, 575632, 587839, 578453, 588680, 577954, 585458, 583163, 100892475, 576325, 581274, 579386, 577312, 751845, 754209, 2652725, 373196, 578317, 582334, 578794, 579300, 579797, 373506, 588721, 592902, 592650, 578850, 577982, 576519, 584812, 592407, 574069, 100888496, 575790, 591510, 587908, 577787, 579081, 105441620, 579085, 754757, 580746	261	441	1094	1.14056350509552	0.999999999999746	0.658426820941658	32.4993632245411	nitrogen compound metabolic process
BP	GO:0006818	8	0.450196961170512	0.0285955367085177	575822, 579751, 579414, 581274, 576006, 585744, 585797, 579085	261	14	1094	2.3951833607006	0.999999999999999	0.684235168766658	37.4149070941378	hydrogen transport
BP	GO:1902600	8	0.450196961170512	0.0285955367085177	575822, 579751, 579414, 581274, 576006, 585744, 585797, 579085	261	14	1094	2.3951833607006	0.999999999999999	0.684235168766658	37.4149070941378	hydrogen ion transmembrane transport
BP	GO:0007155	8	0.450196961170512	0.0285955367085177	591943, 373206, 105440441, 100891108, 576823, 580528, 373503, 591159	261	14	1094	2.3951833607006	0.999999999999999	0.684235168766658	37.4149070941378	cell adhesion
BP	GO:0006811	17	0.956668542487338	0.0308242985262778	579751, 589852, 576175, 581274, 585744, 593565, 757121, 586844, 588264, 584285, 575822, 579414, 576006, 579085, 585797, 593904, 591499	261	43	1094	1.65713267397309	1	0.699976787299098	39.6945155032206	ion transport
BP	GO:0000470	5	0.28137310073157	0.0310711544526276	579931, 591809, 591121, 577044, 577954	261	6	1094	3.49297573435504	1	0.691416481305243	39.9421545740249	maturation of LSU-rRNA
BP	GO:0071166	6	0.337647720877884	0.0392881976109214	579931, 575632, 591189, 581649, 575952, 585590	261	9	1094	2.79438058748404	1	0.754678575165056	47.6613085542633	ribonucleoprotein complex localization
BP	GO:0044085	43	2.4198086662915	0.042290563344094	574998, 579931, 575751, 591121, 580646, 752988, 592626, 577044, 589486, 577167, 591189, 586103, 577738, 580493, 578606, 578794, 373354, 580433, 587044, 581649, 585797, 105438529, 373503, 591809, 587575, 579591, 373401, 575126, 575952, 591159, 592407, 584812, 580248, 582919, 582011, 592267, 582320, 575632, 577954, 580528, 754757, 585590, 583163	261	140	1094	1.28741105637657	1	0.760872697871491	50.2417814100732	cellular component biogenesis
BP	GO:0007006	4	0.225098480585256	0.0438192724305251	588091, 589835, 577167, 589195	261	4	1094	4.19157088122605	1	0.754771983103535	51.5093475341303	mitochondrial membrane organization
BP	GO:0000028	4	0.225098480585256	0.0438192724305251	574998, 578794, 577738, 580493	261	4	1094	4.19157088122605	1	0.754771983103535	51.5093475341303	ribosomal small subunit assembly
BP	GO:0033750	4	0.225098480585256	0.0438192724305251	579931, 575632, 581649, 585590	261	4	1094	4.19157088122605	1	0.754771983103535	51.5093475341303	ribosome localization
BP	GO:0006123	4	0.225098480585256	0.0438192724305251	575347, 591899, 581274, 579345	261	4	1094	4.19157088122605	1	0.754771983103535	51.5093475341303	mitochondrial electron transport, cytochrome c to oxygen
BP	GO:0019725	13	0.731570061902082	0.0550695677428502	577666, 589852, 581305, 585744, 593565, 584887, 586844, 588264, 584285, 591178, 587099, 586525, 591499	261	32	1094	1.70282567049808	1	0.799634051038421	59.9476472285498	cellular homeostasis
BP	GO:0051493	5	0.28137310073157	0.0591269229553673	582320, 587798, 580528, 577952, 373503	261	7	1094	2.99397920087575	1	0.815389734780209	62.6370658569933	regulation of cytoskeleton organization
BP	GO:0071826	12	0.675295441755768	0.0601826037143644	580248, 574998, 578794, 579931, 587575, 582011, 580433, 591189, 577738, 580493, 105438529, 578606	261	29	1094	1.73444312326595	1	0.813909861777393	63.3085157752901	ribonucleoprotein complex subunit organization
BP	GO:0022900	7	0.393922341024198	0.0635787175370235	575347, 591899, 578310, 581274, 579345, 2652725, 585797	261	13	1094	2.25699970527557	1	0.824488415237378	65.3925887456177	electron transport chain
BP	GO:0007268	6	0.337647720877884	0.0636546718643723	574696, 754546, 755668, 373401, 105439410, 100893202	261	10	1094	2.51494252873563	1	0.818104871436716	65.4379038213191	chemical synaptic transmission
BP	GO:0006413	6	0.337647720877884	0.0636546718643723	587575, 582011, 586283, 591189, 752151, 578606	261	10	1094	2.51494252873563	1	0.818104871436716	65.4379038213191	translational initiation
BP	GO:0006417	6	0.337647720877884	0.0636546718643723	587575, 591189, 580746, 752151, 583455, 578606	261	10	1094	2.51494252873563	1	0.818104871436716	65.4379038213191	regulation of translation
BP	GO:0010608	6	0.337647720877884	0.0636546718643723	587575, 591189, 580746, 752151, 583455, 578606	261	10	1094	2.51494252873563	1	0.818104871436716	65.4379038213191	posttranscriptional regulation of gene expression
BP	GO:0034220	13	0.731570061902082	0.068772428756087	579751, 589852, 576175, 581274, 585744, 593565, 588264, 575822, 579414, 576006, 579085, 585797, 593904	261	33	1094	1.6512248926042	1	0.82956726701051	68.3661673399175	ion transmembrane transport
BP	GO:0010467	78	4.38942037141249	0.0732639333137989	580680, 574998, 591121, 576760, 589486, 586103, 580958, 577738, 580957, 576658, 580493, 581160, 591874, 578034, 593175, 594039, 588415, 583925, 590740, 587575, 579591, 579019, 586283, 584839, 762595, 583455, 574853, 582919, 582011, 373469, 575632, 582945, 587839, 577954, 585458, 583163, 100892475, 585635, 579931, 575751, 579386, 592626, 577044, 577312, 751845, 591189, 584962, 754209, 373196, 578317, 578606, 582334, 588533, 579300, 578794, 580433, 373506, 105438529, 752151, 592902, 591809, 578850, 577982, 581576, 576519, 580307, 586769, 575952, 584812, 580248, 575790, 583958, 591510, 577787, 373348, 754757, 580746, 580902	261	284	1094	1.1512060870973	1	0.825204060025914	70.7427226637806	gene expression
BP	GO:0051130	4	0.225098480585256	0.0904576838903164	582320, 587798, 754757, 580746	261	5	1094	3.35325670498084	1	0.862312942151874	78.3799240220526	positive regulation of cellular component organization
BP	GO:0006091	10	0.56274620146314	0.0915113298034824	575347, 591899, 548616, 578310, 588082, 581274, 579345, 2652725, 2652716, 585797	261	24	1094	1.74648786717752	1	0.860878522252546	78.7809573984009	generation of precursor metabolites and energy
BP	GO:0034248	6	0.337647720877884	0.0947121859419828	587575, 591189, 580746, 752151, 583455, 578606	261	11	1094	2.28631138975967	1	0.861485491445575	79.9568739360375	regulation of cellular amide metabolic process
BP	GO:0007200	5	0.28137310073157	0.0966615148091875	754546, 100889710, 105439410, 100893202, 579394	261	8	1094	2.61973180076628	1	0.862824801190787	80.642760104919	phospholipase C-activating G-protein coupled receptor signaling pathway
BP	GO:0072521	15	0.84411930219471	0.0994434994337854	591899, 592650, 579751, 100894124, 581274, 2652725, 575347, 548616, 579414, 576006, 578397, 579345, 588680, 579085, 585797	261	42	1094	1.49698960043788	1	0.866513721133185	81.5835710994849	purine-containing compound metabolic process
CC	GO:0098798	17	0.956668542487338	1.48632704133823e-07	588091, 591899, 579751, 589835, 581274, 577167, 583405, 2652716, 580475, 578310, 579414, 576006, 585934, 579345, 589195, 577928, 585797	300	20	1253	3.55016666666667	5.49925924723249e-05	5.49925924723249e-05	0.000204960387040209	mitochondrial protein complex
CC	GO:1990904	46	2.58863252673044	0.000190249117722018	574998, 579931, 591121, 576760, 592626, 577044, 589486, 754209, 591189, 580958, 586103, 580957, 577738, 576658, 580493, 578606, 591874, 579300, 578794, 578034, 580433, 587044, 594039, 588415, 105438529, 752151, 590740, 591809, 587575, 578850, 577982, 579019, 581576, 586283, 584839, 586769, 584812, 580248, 574853, 582919, 373469, 592267, 575632, 577954, 585458, 583163	300	118	1253	1.62819209039548	0.0679780102579048	0.01744574717973	0.262029579959822	ribonucleoprotein complex
CC	GO:0005730	15	0.84411930219471	0.0004831112626177	579931, 577044, 589486, 586103, 575126, 578317, 580493, 583455, 592267, 587044, 575632, 577954, 591574, 100892475, 583163	300	25	1253	2.506	0.163722145630423	0.0351270765767797	0.664143428375896	nucleolus
CC	GO:0030684	11	0.619020821609454	0.000490428806094418	582919, 584812, 579931, 591121, 587044, 589486, 575632, 586103, 577954, 580493, 583163	300	15	1253	3.06288888888889	0.165984397767055	0.0297975599534539	0.674171486659736	preribosome
CC	GO:0031967	24	1.35059088351154	0.00107224331371128	588091, 591899, 592650, 579751, 588082, 589835, 585718, 581274, 577167, 583405, 590069, 2652725, 2652716, 575347, 578310, 579414, 576006, 585934, 576005, 588493, 579345, 577928, 589195, 585797	300	53	1253	1.89132075471698	0.327627565379143	0.0551282970959822	1.46849935664146	organelle envelope
CC	GO:0031975	24	1.35059088351154	0.00107224331371128	588091, 591899, 592650, 579751, 588082, 589835, 585718, 581274, 577167, 583405, 590069, 2652725, 2652716, 575347, 578310, 579414, 576006, 585934, 576005, 588493, 579345, 577928, 589195, 585797	300	53	1253	1.89132075471698	0.327627565379143	0.0551282970959822	1.46849935664146	envelope
CC	GO:0005576	19	1.06921778277997	0.00111273081779676	578814, 373267, 373269, 100894124, 762935, 100892542, 100889149, 576823, 757121, 373196, 578081, 100891131, 373488, 585056, 100891108, 593656, 580528, 585147, 373503	300	38	1253	2.08833333333333	0.337635740923959	0.0501891830388534	1.52355545432168	extracellular region
CC	GO:0098796	27	1.51941474395048	0.00127015126591952	581274, 585744, 577167, 583405, 575822, 579414, 585934, 105436396, 579345, 577928, 583925, 589195, 585797, 591899, 588091, 373206, 579751, 373401, 2652716, 105439311, 574696, 577730, 578310, 591682, 576006, 576727, 579085	300	63	1253	1.79	0.375156886364645	0.0509089291254172	1.73734937868001	membrane protein complex
CC	GO:0032991	107	6.0213843556556	0.00318748793205803	574998, 752988, 577167, 580958, 576658, 580957, 578034, 579414, 594039, 588415, 373267, 591899, 588091, 373269, 587575, 579751, 579019, 578920, 584839, 591682, 575334, 763690, 373469, 578688, 582320, 582945, 576727, 579931, 591601, 582287, 592626, 577044, 591189, 578606, 373354, 580433, 579345, 577928, 585797, 105438529, 752151, 591809, 581576, 580307, 586769, 575952, 105439311, 580248, 574696, 590445, 373348, 590942, 591121, 576760, 589486, 583405, 586103, 373234, 577738, 580493, 591874, 575822, 105436396, 585934, 587044, 373373, 583925, 590740, 586283, 577730, 582919, 574853, 578310, 576006, 578762, 592267, 575632, 585921, 578453, 577954, 585458, 583163, 100892475, 373316, 581274, 585744, 754209, 580475, 578317, 589392, 578794, 579300, 579797, 589195, 373206, 578850, 577982, 373401, 589835, 576519, 574071, 2652716, 587597, 584812, 592407, 579085, 754757	300	363	1253	1.23113865932048	0.693106394476513	0.093747982044465	4.30697939794533	macromolecular complex
CC	GO:0044459	30	1.68823860438942	0.00363264829539249	580339, 100889243, 589852, 594100, 577533, 100889710, 764065, 579243, 100890894, 105436396, 582219, 593904, 593532, 373206, 754546, 589816, 576175, 585718, 593565, 580676, 586844, 588264, 579394, 591159, 105439311, 105438270, 574696, 755668, 591682, 579899	300	77	1253	1.62727272727273	0.739857854108152	0.0916999522335772	4.89460318193796	plasma membrane part
CC	GO:0005887	27	1.51941474395048	0.00363596372695358	580339, 100889243, 589852, 594100, 577533, 100889710, 764065, 579243, 100890894, 582219, 593904, 593532, 754546, 373206, 589816, 576175, 585718, 593565, 580676, 588264, 586844, 579394, 105438270, 591159, 574696, 755668, 579899	300	67	1253	1.68313432835821	0.7401779399194	0.0859322185158903	4.89896705858239	integral component of plasma membrane
CC	GO:0005840	24	1.35059088351154	0.00736729178332753	574998, 591809, 577982, 576760, 579019, 592626, 581576, 586283, 754209, 584839, 586769, 580957, 577738, 576658, 584812, 574853, 591874, 579300, 578794, 578034, 373469, 588415, 585458, 590740	300	60	1253	1.67066666666667	0.935170128027507	0.148657290261767	9.69425379823553	ribosome
CC	GO:0000502	7	0.393922341024198	0.0152849757618456	590445, 575334, 578762, 585921, 575952, 754757, 590942	300	10	1253	2.92366666666667	0.996651049315505	0.247952213020517	19.1361446754426	proteasome complex
CC	GO:0044421	14	0.787844682048396	0.0186360002442843	578814, 373267, 373269, 100894124, 762935, 100889149, 576823, 373196, 373488, 585056, 100891108, 580528, 585147, 373503	300	31	1253	1.88623655913978	0.999051264259658	0.282115566498466	22.8493587628981	extracellular region part
CC	GO:0070469	9	0.506471581316826	0.0199556931313793	575347, 591899, 578310, 581274, 579345, 583405, 2652725, 2652716, 585797	300	16	1253	2.349375	0.999423349377718	0.287526423922842	24.2677865130728	respiratory chain
CC	GO:0043228	56	3.15137872819358	0.0226877446376993	574998, 752988, 576760, 589486, 586103, 580957, 576658, 373234, 577738, 580493, 591874, 581500, 578034, 587044, 588415, 373373, 590740, 579019, 586283, 584839, 583455, 584503, 574853, 763690, 373469, 373178, 592267, 582320, 575632, 577954, 585458, 753734, 100892475, 583163, 579931, 592626, 582287, 577044, 591189, 754209, 373192, 578317, 579300, 578794, 373354, 591574, 752151, 591809, 577982, 581576, 587798, 575126, 586769, 584812, 592407, 373348	300	183	1253	1.27810564663024	0.999794724284175	0.287977851840912	27.1277042832931	non-membrane-bounded organelle
CC	GO:0071944	34	1.91333708497468	0.0228737472644116	580339, 100889243, 589852, 594100, 100889710, 577533, 764065, 105440441, 579243, 100890894, 105436396, 582219, 373282, 593904, 593532, 373206, 754546, 589816, 576175, 585718, 373401, 593565, 580676, 586844, 588264, 579394, 591159, 584503, 105439311, 105438270, 574696, 755668, 591682, 579899	300	101	1253	1.40600660066007	0.999808683577906	0.280566807218108	27.318722882016	cell periphery
CC	GO:0005886	33	1.85706246482836	0.0251397366415749	580339, 100889243, 589852, 594100, 100889710, 577533, 105440441, 764065, 579243, 100890894, 105436396, 582219, 373282, 593904, 593532, 373206, 754546, 589816, 576175, 585718, 373401, 593565, 580676, 586844, 588264, 579394, 591159, 105439311, 105438270, 574696, 755668, 591682, 579899	300	98	1253	1.40642857142857	0.999918964320978	0.294544714503411	29.6088317209487	plasma membrane
CC	GO:0031090	31	1.74451322453573	0.030359476299077	586329, 581274, 585744, 577167, 583405, 590069, 592952, 2652725, 579414, 585934, 579345, 577928, 589195, 585797, 591899, 588091, 579751, 589835, 585718, 581074, 2652716, 574696, 577730, 578310, 591682, 576006, 589643, 576005, 591510, 576727, 576910	300	92	1253	1.40735507246377	0.99998888318809	0.334618497335463	34.6318981790575	organelle membrane
CC	GO:0032040	5	0.28137310073157	0.0315729904890199	582919, 584812, 589486, 586103, 583163	300	6	1253	3.48055555555556	0.99999300559822	0.335901073093199	35.7510354796478	small-subunit processome
CC	GO:0044444	102	5.74001125492403	0.0332809994727213	574998, 588082, 577167, 590069, 576658, 592952, 580957, 579857, 578034, 579414, 588493, 588415, 591899, 588091, 579751, 587575, 579019, 578520, 581074, 584839, 578920, 584503, 591682, 373469, 582945, 576727, 576910, 579931, 592626, 591189, 578606, 575347, 576685, 753057, 105441035, 580433, 579345, 577928, 585797, 105438529, 752151, 753616, 591809, 581576, 578949, 580307, 586769, 589166, 574696, 548616, 583958, 587099, 577887, 588945, 576760, 576818, 577020, 583405, 577738, 592785, 591874, 585934, 583925, 590740, 586283, 579307, 762595, 574853, 580876, 577730, 578310, 576006, 592972, 576005, 578453, 587839, 585458, 583558, 586329, 581274, 585744, 754209, 2652725, 580475, 589392, 578794, 579300, 589195, 592650, 373207, 577982, 373401, 589835, 574071, 2652716, 588505, 584812, 589643, 591510, 586525, 579081, 754757	300	368	1253	1.15766304347826	0.99999636006024	0.341276526276885	37.2961243619541	cytoplasmic part
CC	GO:0022626	14	0.787844682048396	0.0414670357325143	574998, 591809, 577982, 576760, 592626, 754209, 580957, 577738, 576658, 591874, 584812, 579300, 578794, 590740	300	34	1253	1.71980392156863	0.999999843465666	0.39678618716237	44.2344347937675	cytosolic ribosome
CC	GO:0016469	6	0.337647720877884	0.0647691744053534	575822, 579751, 579414, 576006, 585744, 579085	300	10	1253	2.506	0.999999999982624	0.538949205943432	60.282848421384	proton-transporting two-sector ATPase complex
CC	GO:0005737	133	7.48452447945976	0.0829431219828788	574998, 580646, 588082, 577167, 590069, 576658, 592952, 580957, 578034, 581500, 579857, 579414, 588493, 588415, 591499, 588091, 591899, 579751, 587575, 578520, 581305, 579019, 581074, 584839, 578920, 590056, 584503, 591682, 577570, 373469, 582320, 578397, 582945, 576727, 576910, 579931, 592626, 584369, 591189, 754252, 578606, 575347, 576685, 105441035, 753057, 580433, 579345, 577928, 585797, 105438529, 752151, 591809, 753616, 579530, 581576, 578949, 580307, 586769, 589166, 574696, 548616, 590445, 583958, 587099, 577887, 592910, 588945, 576760, 576818, 577020, 583405, 577738, 592785, 575773, 591874, 585934, 587822, 373373, 583925, 581649, 590740, 592674, 590968, 586283, 579307, 762595, 584285, 577730, 580876, 574853, 578310, 576006, 592972, 373178, 576005, 585921, 587839, 578453, 585458, 753734, 577105, 583558, 583067, 586329, 581274, 585744, 373192, 754209, 2652725, 580475, 589392, 578794, 579300, 589195, 588721, 575808, 592650, 373207, 577982, 373401, 589835, 587798, 574071, 2652716, 588505, 584812, 575790, 589643, 591510, 586525, 579081, 582138, 754757	300	508	1253	1.09349737532808	0.999999999999988	0.599617690489402	69.6991711996957	cytoplasm
CC	GO:0070069	4	0.225098480585256	0.0914723776596089	591899, 581274, 579345, 585797	300	5	1253	3.34133333333333	1	0.626914286710433	73.3624747974442	cytochrome complex
CC	GO:0044452	5	0.28137310073157	0.0979916166208855	577044, 592267, 578317, 580493, 100892475	300	8	1253	2.61041666666667	1	0.643462069369923	75.8806489356981	nucleolar part
MF	GO:0022891	31	1.74451322453573	0.00341474997979057	580339, 589852, 581274, 585744, 594100, 577533, 577167, 590069, 764065, 575822, 579243, 100890894, 579414, 585934, 579345, 577928, 593904, 755450, 591899, 576175, 579751, 585718, 593565, 586844, 588264, 592207, 105438270, 574696, 576006, 576005, 579085	306	80	1277	1.6171160130719	0.83626303085862	0.595355749897049	4.84360063858154	substrate-specific transmembrane transporter activity
MF	GO:0008135	12	0.675295441755768	0.00411068221940023	579931, 575736, 587575, 582011, 583958, 586283, 574071, 580307, 580746, 754252, 575773, 578606	306	21	1277	2.38468720821662	0.886849062797642	0.516326026655989	5.8035439275063	translation factor activity, RNA binding
MF	GO:0060089	25	1.40686550365785	0.00546582978365662	100889243, 594100, 373431, 100889710, 373211, 581160, 100890002, 100893202, 593532, 754546, 592902, 585718, 100888815, 576823, 580676, 579394, 579291, 100891879, 591159, 755668, 579899, 105439410, 100893874, 585092, 100891263	306	62	1277	1.68274298966899	0.944941272117836	0.515597313332423	7.64696417689187	molecular transducer activity
MF	GO:0004872	25	1.40686550365785	0.00546582978365662	100889243, 594100, 373431, 100889710, 373211, 581160, 100890002, 100893202, 593532, 754546, 592902, 585718, 100888815, 576823, 580676, 579394, 579291, 100891879, 591159, 755668, 579899, 105439410, 100893874, 585092, 100891263	306	62	1277	1.68274298966899	0.944941272117836	0.515597313332423	7.64696417689187	receptor activity
MF	GO:0005198	30	1.68823860438942	0.01041632944618	574998, 576760, 592626, 754209, 580957, 576658, 577738, 591874, 578794, 579300, 578034, 105436396, 588415, 590740, 373267, 373269, 591809, 577982, 579019, 581576, 584839, 586769, 584503, 584812, 574853, 591682, 373469, 577787, 585458, 753734	306	82	1277	1.52678144428503	0.996070084530663	0.669724284710654	14.099552372344	structural molecule activity
MF	GO:0003735	24	1.35059088351154	0.0145311958125368	574998, 591809, 577982, 576760, 579019, 592626, 581576, 754209, 584839, 586769, 580957, 577738, 576658, 584812, 574853, 591874, 579300, 578794, 578034, 373469, 577787, 588415, 585458, 590740	306	63	1277	1.58979147214441	0.999566405274368	0.669186345296844	19.1408176066578	structural constituent of ribosome
MF	GO:0003723	30	1.68823860438942	0.0211484336082314	574998, 579931, 575736, 591121, 592626, 577044, 576658, 578606, 575773, 754252, 591874, 579300, 580433, 594039, 105438529, 752151, 591809, 100893477, 587575, 586283, 574071, 580307, 583455, 582919, 582011, 583958, 587908, 582945, 587839, 580746	306	86	1277	1.45576835385317	0.999987719715432	0.756694988841295	26.6737943530498	RNA binding
MF	GO:0008565	6	0.337647720877884	0.0221195475956641	589392, 588091, 589835, 585934, 577167, 577928	306	8	1277	3.12990196078431	0.999992736104884	0.731453905641692	27.7226281644621	protein transporter activity
