Category	Term	Count	X.	PValue	Genes	List.Total	Pop.Hits	Pop.Total	Fold.Enrichment	Bonferroni	Benjamini	FDR	description
BP	GO:0043170	56	10.4672897196262	0.00849740249856115	591121, 589486, 100889149, 586103, 580958, 578233, 580493, 752563, 594039, 588415, 591498, 587575, 575080, 590968, 579591, 581896, 586283, 754268, 752566, 583455, 582919, 582011, 575334, 578762, 592267, 585921, 575632, 582945, 593029, 577954, 585458, 577255, 100892475, 581865, 591601, 577044, 584962, 373196, 578317, 582628, 578606, 575347, 105438529, 752151, 587414, 580091, 588854, 576519, 587798, 580307, 593496, 575790, 583958, 592405, 373348, 590942	99	483	1094	1.28121797687015	0.998897198570399	0.238447421675589	12.2738096809951	macromolecule metabolic process
BP	GO:0007005	8	1.49532710280374	0.0112169963331772	589835, 585934, 583958, 589195, 588415, 577928, 591498, 587414	99	29	1094	3.04841518634622	0.999876805266732	0.292643808462676	15.8944235654303	mitochondrion organization
BP	GO:0071826	8	1.49532710280374	0.0112169963331772	587575, 582011, 575080, 581865, 580493, 577255, 105438529, 578606	99	29	1094	3.04841518634622	0.999876805266732	0.292643808462676	15.8944235654303	ribonucleoprotein complex subunit organization
BP	GO:0071806	4	0.747663551401869	0.0187016773132487	589835, 585934, 589195, 577928	99	7	1094	6.31457431457431	0.999999713421834	0.416111245905983	25.1507743831927	protein transmembrane transport
BP	GO:0051246	10	1.86915887850467	0.0195909433734889	575347, 587575, 578762, 585921, 100889149, 752566, 373196, 752151, 583455, 578606	99	47	1094	2.3511712873415	0.99999986099292	0.419833033599755	26.1848776190701	regulation of protein metabolic process
BP	GO:0016070	28	5.23364485981308	0.0224301597899526	591121, 577044, 589486, 584962, 586103, 580958, 373196, 578233, 580493, 578317, 752563, 594039, 105438529, 752151, 579591, 588854, 576519, 582919, 593496, 575790, 592405, 592267, 582945, 575632, 577954, 373348, 577255, 100892475	99	210	1094	1.47340067340067	0.999999986261482	0.453070524377991	29.3978342420974	RNA metabolic process
BP	GO:0070585	4	0.747663551401869	0.0280003373907188	589835, 585934, 589195, 577928	99	8	1094	5.52525252525253	0.999999999856266	0.518604632277938	35.324965140593	protein localization to mitochondrion
BP	GO:0044267	32	5.98130841121495	0.0319360859932157	591601, 581865, 577044, 100889149, 373196, 578606, 575347, 588415, 591498, 752151, 587414, 587575, 590968, 580091, 575080, 581896, 586283, 587798, 580307, 752566, 583455, 582011, 575790, 575334, 583958, 578762, 582945, 593029, 585921, 585458, 577255, 590942	99	256	1094	1.38131313131313	0.999999999994358	0.554875207047735	39.2288389720069	cellular protein metabolic process
BP	GO:0044271	32	5.98130841121495	0.0336479267965249	588945, 581274, 581865, 577044, 577020, 373196, 578317, 578606, 582049, 591935, 752563, 588415, 591498, 752151, 587414, 587575, 575080, 576519, 586283, 580307, 574069, 593496, 582011, 575790, 583958, 582945, 593029, 588680, 373348, 585458, 577255, 100892475	99	257	1094	1.37593837204732	0.999999999998626	0.56293449892147	40.8570983497386	cellular nitrogen compound biosynthetic process
BP	GO:0032268	9	1.68224299065421	0.0364703389334312	575347, 587575, 585921, 100889149, 752566, 373196, 752151, 583455, 578606	99	44	1094	2.2603305785124	0.999999999999867	0.581876926633523	43.4529468748166	regulation of cellular protein metabolic process
BP	GO:0090304	31	5.79439252336449	0.0415328015645776	591121, 577044, 589486, 584962, 580958, 586103, 373196, 578233, 580493, 578317, 582628, 752563, 594039, 105438529, 752151, 590968, 579591, 754268, 588854, 576519, 582919, 593496, 575790, 592405, 592267, 582945, 575632, 577954, 373348, 577255, 100892475	99	251	1094	1.36480341261218	0.999999999999998	0.619844388363513	47.844129836118	nucleic acid metabolic process
BP	GO:0044237	66	12.3364485981308	0.0444444179020758	591121, 588945, 577020, 589486, 100889149, 586103, 580958, 578233, 580493, 591935, 752563, 594039, 588415, 591498, 587575, 581896, 589657, 575080, 590968, 579591, 581305, 586283, 754268, 752566, 583455, 582919, 582011, 575334, 578762, 592267, 585921, 575632, 582945, 593029, 588680, 577954, 585458, 577255, 100892475, 581865, 591601, 581274, 577044, 584962, 373196, 578317, 582628, 578606, 575347, 582049, 105438529, 752151, 587414, 762952, 580091, 576519, 588854, 587798, 580307, 574069, 593496, 575790, 583958, 592405, 373348, 590942	99	632	1094	1.15400843881857	1	0.624881095874562	50.2230994167222	cellular metabolic process
BP	GO:0006457	6	1.1214953271028	0.0476690041804326	578227, 581305, 575873, 582138, 575808, 577721	99	23	1094	2.88274044795784	1	0.641452818182755	52.7392200630258	protein folding
BP	GO:1901564	25	4.67289719626168	0.0485989674777446	762952, 587575, 588945, 575080, 581274, 581865, 577044, 586283, 577020, 580307, 578606, 575347, 582049, 591935, 575790, 582011, 583958, 582945, 593029, 588415, 588680, 585458, 591498, 752151, 587414	99	194	1094	1.42403415599292	1	0.63918353617506	53.4424641268366	organonitrogen compound metabolic process
BP	GO:0046483	38	7.10280373831776	0.0497092812291568	591121, 588945, 581274, 577044, 589486, 577020, 584962, 580958, 586103, 578233, 373196, 580493, 578317, 582628, 575347, 582049, 752563, 594039, 105438529, 752151, 579591, 590968, 754268, 588854, 576519, 582919, 574069, 593496, 575790, 592405, 592267, 582945, 575632, 588680, 577954, 373348, 577255, 100892475	99	327	1094	1.2841565502116	1	0.638392917028798	54.2692766191965	heterocycle metabolic process
BP	GO:0019538	32	5.98130841121495	0.0500523942165165	591601, 581865, 577044, 100889149, 373196, 578606, 575347, 588415, 591498, 752151, 587414, 587575, 590968, 580091, 575080, 581896, 586283, 587798, 580307, 752566, 583455, 582011, 575790, 575334, 583958, 578762, 582945, 593029, 585921, 585458, 577255, 590942	99	265	1094	1.33440060987231	1	0.631905701863868	54.5219915751854	protein metabolic process
BP	GO:0006139	37	6.91588785046729	0.0507341137947852	591121, 588945, 581274, 577044, 589486, 584962, 580958, 586103, 578233, 373196, 580493, 578317, 582628, 575347, 582049, 752563, 594039, 105438529, 752151, 579591, 590968, 754268, 588854, 576519, 582919, 574069, 593496, 575790, 592405, 592267, 582945, 575632, 588680, 577954, 373348, 577255, 100892475	99	317	1094	1.28980658318198	1	0.628148443144408	55.0202332587841	nucleobase-containing compound metabolic process
BP	GO:0010608	4	0.747663551401869	0.0525864965213431	587575, 752151, 583455, 578606	99	10	1094	4.42020202020202	1	0.63304055140562	56.348417532935	posttranscriptional regulation of gene expression
BP	GO:0071704	66	12.3364485981308	0.05624051871646	591121, 588945, 577020, 589486, 100889149, 586103, 580958, 578233, 580493, 591935, 752563, 594039, 588415, 591498, 587575, 581896, 589657, 575080, 590968, 579591, 581305, 586283, 754268, 752566, 583455, 582919, 582011, 575334, 578762, 592267, 585921, 575632, 582945, 593029, 588680, 577954, 585458, 577255, 100892475, 581865, 591601, 581274, 577044, 584962, 373196, 578317, 582628, 578606, 575347, 582049, 105438529, 752151, 587414, 762952, 580091, 576519, 588854, 587798, 580307, 574069, 593496, 575790, 583958, 592405, 373348, 590942	99	638	1094	1.14315569487983	1	0.6499936706611	58.8616017458673	organic substance metabolic process
BP	GO:0006725	38	7.10280373831776	0.0566077530919661	591121, 588945, 581274, 577044, 589486, 577020, 584962, 580958, 586103, 578233, 373196, 580493, 578317, 582628, 575347, 582049, 752563, 594039, 105438529, 752151, 579591, 590968, 754268, 588854, 576519, 582919, 574069, 593496, 575790, 592405, 592267, 582945, 575632, 588680, 577954, 373348, 577255, 100892475	99	330	1094	1.27248239975513	1	0.644196538497443	59.1065555790004	cellular aromatic compound metabolic process
BP	GO:0044238	63	11.7757009345794	0.0662199730222556	591121, 588945, 589486, 100889149, 586103, 580958, 578233, 580493, 752563, 594039, 588415, 591498, 587575, 581896, 589657, 575080, 590968, 579591, 586283, 754268, 752566, 583455, 582919, 582011, 575334, 578762, 592267, 585921, 575632, 582945, 593029, 588680, 577954, 585458, 577255, 100892475, 581865, 591601, 581274, 577044, 584962, 373196, 578317, 582628, 578606, 575347, 582049, 105438529, 752151, 587414, 762952, 580091, 576519, 588854, 587798, 580307, 574069, 593496, 575790, 583958, 592405, 373348, 590942	99	608	1094	1.14503588516746	1	0.687542495015015	65.0535193053858	primary metabolic process
BP	GO:0000469	3	0.560747663551402	0.0664128081654458	577044, 575632, 578233	99	5	1094	6.63030303030303	1	0.680974821153395	65.1640972316326	cleavage involved in rRNA processing
BP	GO:0051345	3	0.560747663551402	0.0664128081654458	575347, 587798, 585921	99	5	1094	6.63030303030303	1	0.680974821153395	65.1640972316326	positive regulation of hydrolase activity
BP	GO:0009894	4	0.747663551401869	0.0677231505989183	578762, 585921, 100889149, 752151	99	11	1094	4.01836547291093	1	0.680833765523627	65.9068714071816	regulation of catabolic process
BP	GO:0034248	4	0.747663551401869	0.0677231505989183	587575, 752151, 583455, 578606	99	11	1094	4.01836547291093	1	0.680833765523627	65.9068714071816	regulation of cellular amide metabolic process
BP	GO:1901360	38	7.10280373831776	0.0696821580197719	591121, 588945, 581274, 577044, 589486, 577020, 584962, 580958, 586103, 578233, 373196, 580493, 578317, 582628, 575347, 582049, 752563, 594039, 105438529, 752151, 579591, 590968, 754268, 588854, 576519, 582919, 574069, 593496, 575790, 592405, 592267, 582945, 575632, 588680, 577954, 373348, 577255, 100892475	99	335	1094	1.25349012513192	1	0.677022038029345	66.9897778353448	organic cyclic compound metabolic process
BP	GO:0090501	3	0.560747663551402	0.0939073581480115	577044, 575632, 578233	99	6	1094	5.52525252525253	1	0.77982693592891	77.9801619063225	RNA phosphodiester bond hydrolysis
BP	GO:0000470	3	0.560747663551402	0.0939073581480115	591121, 577044, 577954	99	6	1094	5.52525252525253	1	0.77982693592891	77.9801619063225	maturation of LSU-rRNA
BP	GO:0032543	3	0.560747663551402	0.0939073581480115	583958, 588415, 587414	99	6	1094	5.52525252525253	1	0.77982693592891	77.9801619063225	mitochondrial translation
