Category	Term	Count	X.	PValue	Genes	List.Total	Pop.Hits	Pop.Total	Fold.Enrichment	Bonferroni	Benjamini	FDR	Description
BP	GO:0006396	39	1.57321500605083	0.00169871317579145	579931, 575751, 591121, 591435, 577044, 105446002, 589486, 584962, 591189, 580958, 586103, 580001, 578233, 580493, 754661, 578228, 590747, 580433, 594039, 105438529, 588773, 590254, 591809, 594541, 579591, 578850, 100891218, 588854, 582829, 587803, 575681, 582919, 592405, 575632, 583913, 575819, 577954, 584496, 583163	349	80	1094	1.52815186246418	0.919647635357545	0.137839430779644	2.78156101319209	RNA processing
BP	GO:0071840	100	4.03388463089956	0.00185731743698429	589852, 580646, 373276, 585826, 577167, 578233, 576711, 373339, 588415, 583048, 584640, 585300, 591498, 588091, 590254, 587575, 594523, 594428, 575080, 762933, 575681, 763690, 575210, 582320, 576910, 577255, 579931, 575751, 583426, 581769, 591435, 577044, 763450, 591189, 578606, 580433, 577928, 585797, 105438529, 588773, 587414, 591809, 577217, 100891218, 588854, 580307, 582829, 588659, 575952, 583958, 373348, 577885, 585590, 577412, 592910, 591121, 581255, 589486, 584539, 586103, 580493, 585934, 587044, 593983, 581649, 592674, 579591, 582919, 582011, 592267, 575632, 577954, 580528, 577952, 583558, 580926, 583163, 581865, 584413, 589392, 578794, 589195, 594222, 373503, 587448, 373309, 373401, 589835, 587798, 575126, 588505, 591159, 583575, 592407, 592289, 592405, 575819, 584496, 754757, 580746	349	250	1094	1.25386819484241	0.936515711563447	0.142011516141679	3.03752254583078	cellular component organization or biogenesis
BP	GO:0044085	61	2.46066962484873	0.00214331211739671	591121, 580646, 589486, 577167, 584539, 586103, 578233, 580493, 576711, 587044, 583048, 581649, 590254, 587575, 575080, 579591, 575681, 582919, 582011, 592267, 575210, 582320, 575632, 577954, 580528, 577255, 583163, 580926, 579931, 575751, 581865, 583426, 577044, 591435, 763450, 591189, 584413, 578606, 578794, 580433, 585797, 105438529, 373503, 588773, 591809, 373309, 373401, 577217, 588854, 575126, 582829, 575952, 591159, 583575, 592407, 592289, 592405, 575819, 584496, 585590, 754757	349	140	1094	1.36582071223905	0.958495068938246	0.154198589431799	3.49747171804144	cellular component biogenesis
BP	GO:0017038	9	0.36304961678096	0.00232837244283498	588091, 594428, 589835, 585934, 587798, 577167, 589195, 577928, 581649	349	10	1094	2.82120343839542	0.968475885646939	0.158736309829497	3.79400039532647	protein import
BP	GO:1902582	11	0.443727309398951	0.00257595837580693	588091, 594428, 589835, 581274, 585934, 587798, 577167, 589195, 577928, 581649, 584285	349	14	1094	2.46295538272616	0.978183200925026	0.16652071394653	4.18937715308078	single-organism intracellular transport
BP	GO:0071806	7	0.282371924162969	0.00514369786354413	588091, 594428, 589835, 585934, 577167, 589195, 577928	349	7	1094	3.13467048710602	0.999522902553235	0.29363756483286	8.20082137628149	protein transmembrane transport
BP	GO:0071426	8	0.322710770471965	0.00600285224351095	579931, 575632, 591189, 580001, 581649, 575952, 585590, 593673	349	9	1094	2.78637376631646	0.999867517059862	0.32173679296702	9.50740964823398	ribonucleoprotein complex export from nucleus
BP	GO:0071166	8	0.322710770471965	0.00600285224351095	579931, 575632, 591189, 580001, 581649, 575952, 585590, 593673	349	9	1094	2.78637376631646	0.999867517059862	0.32173679296702	9.50740964823398	ribonucleoprotein complex localization
BP	GO:0071826	17	0.685760387252925	0.00703652150295251	579931, 590254, 587575, 575080, 581865, 591189, 580493, 578606, 578794, 582011, 592289, 580433, 583048, 584496, 105438529, 577255, 580926	349	29	1094	1.8375654579587	0.999971682997701	0.353599074116844	11.0562359355226	ribonucleoprotein complex subunit organization
BP	GO:0007005	17	0.685760387252925	0.00703652150295251	588091, 587448, 594523, 589835, 577217, 100891218, 585826, 577167, 585934, 583958, 577928, 588415, 589195, 585797, 591498, 587414, 583558	349	29	1094	1.8375654579587	0.999971682997701	0.353599074116844	11.0562359355226	mitochondrion organization
BP	GO:0044260	170	6.85760387252925	0.00814495874547805	100890790, 590262, 577881, 753658, 100889149, 580958, 105447413, 578233, 579219, 593673, 578228, 578034, 578380, 594039, 373339, 588415, 583048, 584640, 591498, 590254, 594523, 587575, 575080, 581896, 579019, 592015, 762933, 579207, 589147, 583455, 575681, 575334, 593029, 582945, 752305, 577255, 585635, 579931, 575751, 588867, 581769, 583426, 591601, 577044, 591435, 591189, 584962, 578214, 576972, 590047, 582628, 578606, 575347, 581053, 580433, 105438529, 752151, 587414, 588773, 582417, 585810, 591809, 594541, 579530, 593744, 580806, 581576, 100891218, 588854, 105442738, 590611, 586014, 580307, 588659, 582829, 586769, 587803, 575225, 576984, 575952, 581807, 593496, 590445, 583958, 577885, 373348, 580902, 590942, 591121, 587539, 589486, 574588, 586103, 578962, 580493, 575157, 581160, 586702, 754661, 590747, 752563, 592057, 583925, 593983, 582165, 592674, 575247, 579591, 590968, 585461, 754268, 586283, 752566, 591341, 577730, 582919, 582011, 578762, 585056, 592267, 585921, 575632, 580522, 583162, 577954, 589183, 585458, 583163, 580926, 100892475, 578258, 586329, 100892988, 581865, 586275, 105446002, 591240, 751845, 580001, 373196, 578317, 584413, 579300, 578794, 583564, 578700, 753537, 587448, 580091, 578850, 577982, 576519, 587798, 373200, 588505, 577702, 592407, 592289, 575790, 100888496, 592405, 587908, 577787, 105441620, 583913, 594128, 575819, 584496, 754757, 580746	349	472	1094	1.12901267544073	0.99999459633938	0.384387368152861	12.6893950294562	cellular macromolecule metabolic process
BP	GO:0044267	98	3.95320693828157	0.0109640856789984	100890790, 590262, 577881, 753658, 100889149, 579219, 578034, 578380, 583048, 588415, 591498, 587575, 594523, 581896, 575080, 579019, 762933, 589147, 575681, 583455, 575334, 582945, 593029, 752305, 577255, 588867, 591601, 583426, 581769, 577044, 591189, 576972, 578606, 575347, 581053, 752151, 587414, 582417, 591809, 579530, 593744, 581576, 580806, 590611, 580307, 586769, 588659, 576984, 575225, 581807, 590445, 583958, 577885, 590942, 587539, 578962, 575157, 583925, 593983, 582165, 592674, 585461, 590968, 586283, 752566, 591341, 577730, 582011, 578762, 585056, 585921, 580522, 583162, 585458, 589183, 580926, 586329, 578258, 581865, 100892988, 591240, 373196, 584413, 578794, 579300, 583564, 578700, 587448, 580091, 577982, 587798, 588505, 575790, 592289, 577787, 594128, 754757, 580746	349	256	1094	1.19999104584527	0.999999920660727	0.454219415541239	16.7170018377844	cellular protein metabolic process
BP	GO:0044271	98	3.95320693828157	0.0125187817160632	577881, 753658, 579219, 593673, 591935, 578034, 373339, 583048, 588415, 584640, 591498, 579751, 587575, 594523, 575080, 579019, 592015, 590056, 579207, 575681, 590061, 592365, 575210, 582945, 593029, 577255, 585635, 100894124, 588867, 583426, 581769, 584369, 577044, 591189, 578214, 590047, 578606, 752151, 587414, 582417, 591809, 593744, 581576, 586014, 580307, 586769, 588659, 548622, 575225, 593496, 583958, 373348, 580902, 588945, 373382, 574588, 577020, 581160, 752563, 592057, 593983, 575247, 586283, 591341, 582011, 576006, 588680, 580522, 585458, 589183, 100892475, 580926, 581274, 581865, 586275, 751845, 373196, 584413, 578317, 578794, 579300, 582049, 583564, 753537, 587448, 592650, 577982, 576519, 373200, 577702, 574069, 575790, 592289, 579081, 577787, 579085, 754757, 580746	349	257	1094	1.19532181998595	0.999999992303808	0.486873859641521	18.8627869256163	cellular nitrogen compound biosynthetic process
BP	GO:0044238	212	8.55183541750706	0.0126032789473441	590262, 100889149, 580958, 579219, 591788, 100891910, 578380, 594039, 584640, 591498, 591899, 590254, 579751, 587575, 589657, 575080, 579019, 579207, 589147, 592365, 575334, 582945, 585635, 579931, 575751, 100894124, 591601, 584369, 584962, 576972, 575347, 581053, 580433, 752151, 588773, 582417, 579530, 593744, 580806, 581576, 105442738, 590611, 580307, 582829, 588659, 548622, 576984, 581807, 548616, 593496, 583958, 590942, 592592, 583929, 578962, 586702, 590747, 592057, 583925, 592674, 579591, 585461, 590838, 579307, 577730, 100890097, 585056, 592267, 100891893, 578453, 580522, 588680, 585458, 580926, 586329, 751845, 580001, 373196, 578317, 579300, 578700, 587448, 592650, 578850, 588505, 577702, 593509, 575790, 592289, 583913, 594128, 584496, 579085, 754757, 580746, 100890790, 577881, 753658, 577166, 757121, 105447413, 578233, 593673, 578228, 578034, 373339, 588415, 583048, 594523, 581896, 592015, 590056, 762933, 583455, 575681, 590061, 577570, 593029, 591581, 752305, 577255, 588867, 583426, 581769, 577044, 591435, 591189, 578214, 592142, 586832, 590047, 582628, 578606, 753057, 587412, 585797, 105438529, 587414, 591809, 594541, 586158, 100891218, 588854, 586014, 586769, 575952, 587803, 575225, 590445, 575553, 373348, 577885, 580902, 591121, 588945, 587539, 373382, 589486, 574588, 586103, 580493, 575157, 581160, 754661, 752563, 593983, 582165, 575247, 590968, 586283, 754268, 752566, 591341, 582919, 582011, 576006, 578762, 585921, 575632, 578259, 583162, 577954, 589183, 100892475, 583163, 578258, 100892988, 581274, 581865, 586275, 105446002, 591240, 584413, 578794, 583564, 582049, 105438010, 753537, 762952, 580091, 577982, 576519, 587798, 373200, 592407, 574069, 100888496, 592405, 587908, 577787, 105441620, 575819	349	608	1094	1.0930101040567	0.99999999322105	0.477223632754296	18.9779079653019	primary metabolic process
BP	GO:0000470	6	0.242033077853973	0.0141312321424846	579931, 591809, 591121, 577044, 591435, 577954	349	6	1094	3.13467048710602	0.999999999318073	0.493809343873246	21.0333294055346	maturation of LSU-rRNA
BP	GO:0071704	221	8.91488503428802	0.0144223196282387	590262, 100889149, 580958, 579219, 591788, 100891910, 578380, 594039, 584640, 591498, 591899, 590254, 579751, 587575, 589657, 575080, 581305, 579019, 579207, 589147, 592365, 575334, 582945, 585635, 579931, 575751, 100894124, 591601, 584369, 584962, 576972, 575347, 581053, 580433, 752151, 588773, 582417, 585810, 579530, 593744, 580806, 581576, 590611, 105442738, 580307, 582829, 588659, 548622, 576984, 581807, 548616, 593496, 583958, 590942, 592592, 583929, 578962, 586702, 590747, 592057, 583925, 592674, 579591, 585461, 590838, 579307, 577730, 580863, 100890097, 585056, 592267, 100891893, 578453, 580522, 588680, 585458, 580926, 586329, 751845, 580001, 373196, 578317, 579300, 578700, 587448, 592650, 578850, 588505, 577702, 593509, 575790, 592289, 579081, 583913, 594128, 579085, 584496, 754757, 580746, 100890790, 577881, 753658, 577166, 757121, 105447413, 578233, 592958, 593673, 578228, 578034, 591935, 373339, 588415, 583048, 594523, 581896, 592015, 590056, 762933, 583455, 575681, 590061, 577570, 575210, 593029, 591581, 752305, 577255, 588867, 581769, 583426, 577044, 591435, 591189, 578214, 592142, 586832, 590047, 582628, 578606, 753057, 586173, 587412, 585797, 105438529, 587414, 591809, 594541, 586158, 100891218, 588854, 586014, 586769, 575952, 587803, 575225, 590445, 575553, 373348, 577885, 580902, 591121, 588945, 587539, 373382, 577020, 589486, 574588, 586103, 580493, 575157, 581160, 754661, 752563, 593983, 582165, 575247, 590968, 754268, 586283, 752566, 591341, 582919, 582011, 576006, 578762, 585921, 575632, 578259, 583162, 577954, 589183, 100892475, 583163, 578258, 100892988, 581274, 581865, 586275, 105446002, 591240, 584413, 578794, 583564, 582049, 105438010, 753537, 762952, 580091, 577982, 576519, 587798, 373200, 592407, 574069, 100888496, 592405, 587908, 105441620, 577787, 575819	349	638	1094	1.08583413424832	0.999999999559906	0.489952311613524	21.4193047043654	organic substance metabolic process
BP	GO:0006413	8	0.322710770471965	0.0145766384450853	587575, 582011, 592289, 575080, 586283, 591189, 752151, 578606	349	10	1094	2.50773638968481	0.999999999651107	0.483090015753826	21.6232081223951	translational initiation
BP	GO:0006839	8	0.322710770471965	0.0145766384450853	588091, 589835, 581274, 585934, 585826, 577167, 589195, 577928	349	10	1094	2.50773638968481	0.999999999651107	0.483090015753826	21.6232081223951	mitochondrial transport
BP	GO:0000460	7	0.282371924162969	0.0150696729342581	579931, 575751, 591435, 575632, 577954, 575819, 578233	349	8	1094	2.74283667621777	0.999999999833899	0.484339500667788	22.2713340439263	maturation of 5.8S rRNA
BP	GO:0019538	100	4.03388463089956	0.0162942875110637	100890790, 590262, 577881, 753658, 100889149, 579219, 578034, 578380, 583048, 588415, 591498, 587575, 594523, 581896, 575080, 579019, 762933, 589147, 575681, 583455, 575334, 582945, 593029, 591581, 752305, 577255, 588867, 583426, 591601, 581769, 577044, 591189, 576972, 578606, 575347, 581053, 752151, 587414, 582417, 591809, 579530, 593744, 581576, 580806, 590611, 580307, 586769, 588659, 575952, 576984, 575225, 581807, 590445, 583958, 577885, 590942, 587539, 578962, 575157, 583925, 593983, 582165, 592674, 585461, 590968, 586283, 752566, 591341, 577730, 582011, 578762, 585056, 585921, 580522, 583162, 585458, 589183, 580926, 586329, 578258, 581865, 100892988, 591240, 373196, 584413, 578794, 579300, 583564, 578700, 587448, 580091, 577982, 587798, 588505, 575790, 592289, 577787, 594128, 754757, 580746	349	265	1094	1.18289452343623	0.999999999973753	0.501473726624561	23.859445800995	protein metabolic process
BP	GO:0043170	171	6.89794271883824	0.0191814606284313	100890790, 590262, 577881, 753658, 100889149, 580958, 105447413, 578233, 579219, 593673, 578228, 578034, 578380, 594039, 373339, 588415, 583048, 584640, 591498, 590254, 594523, 587575, 575080, 581896, 579019, 592015, 762933, 579207, 589147, 583455, 575681, 575334, 593029, 582945, 591581, 752305, 577255, 585635, 579931, 575751, 588867, 581769, 583426, 591601, 577044, 591435, 591189, 584962, 578214, 576972, 590047, 582628, 578606, 575347, 581053, 580433, 105438529, 752151, 587414, 588773, 582417, 585810, 591809, 594541, 579530, 593744, 100891218, 580806, 581576, 588854, 105442738, 590611, 586014, 580307, 588659, 582829, 586769, 587803, 575225, 576984, 575952, 581807, 593496, 590445, 583958, 577885, 373348, 580902, 590942, 591121, 587539, 589486, 574588, 586103, 578962, 580493, 575157, 581160, 586702, 754661, 590747, 752563, 592057, 583925, 593983, 582165, 592674, 575247, 579591, 590968, 585461, 754268, 586283, 752566, 591341, 577730, 582919, 582011, 578762, 585056, 592267, 585921, 575632, 580522, 583162, 577954, 589183, 585458, 583163, 580926, 100892475, 578258, 586329, 100892988, 581865, 586275, 105446002, 591240, 751845, 580001, 373196, 578317, 584413, 579300, 578794, 583564, 578700, 753537, 587448, 580091, 578850, 577982, 576519, 587798, 373200, 588505, 577702, 592407, 592289, 575790, 100888496, 592405, 587908, 577787, 105441620, 583913, 594128, 575819, 584496, 754757, 580746	349	483	1094	1.10979017245368	0.999999999999664	0.549702247315189	27.4837541038933	macromolecule metabolic process
BP	GO:0008152	235	9.47962888261396	0.0197260670746291	590262, 100889149, 580958, 590365, 579219, 591788, 100891910, 578380, 594039, 584640, 591498, 591899, 590254, 579751, 587575, 589657, 575080, 579019, 581305, 579207, 589147, 592365, 575334, 582945, 585635, 579931, 575751, 100894124, 591601, 584369, 584962, 576972, 575347, 581053, 580433, 579033, 752151, 588773, 582417, 585810, 579530, 593744, 580806, 581576, 590611, 105442738, 100888453, 580307, 588659, 582829, 548622, 576984, 581807, 593496, 548616, 583958, 590942, 592592, 583929, 578962, 586702, 590747, 592057, 583925, 592674, 579591, 585461, 590838, 579307, 577730, 578310, 580863, 100890097, 585056, 592267, 100891893, 578453, 580522, 588680, 585458, 580926, 586329, 751845, 580001, 373196, 578317, 579300, 575690, 592372, 578700, 587448, 592650, 578850, 100891647, 588505, 577702, 593509, 592289, 575790, 579081, 583913, 594128, 579085, 584496, 754757, 580746, 100890790, 580646, 577881, 753658, 577166, 592952, 757121, 105447413, 578233, 592958, 593673, 577900, 578228, 578034, 591935, 373339, 588415, 583048, 594523, 581896, 592015, 590056, 762933, 583455, 575681, 590061, 577570, 575210, 593029, 591581, 752305, 577255, 588867, 581769, 583426, 577044, 591435, 591189, 578214, 592142, 586832, 590047, 582628, 578606, 753057, 586173, 587412, 585797, 105438529, 587414, 591809, 594541, 586158, 100891218, 588854, 586014, 586769, 575225, 575952, 587803, 590445, 575553, 373348, 577885, 580902, 591121, 588945, 587539, 373382, 577020, 589486, 574588, 581020, 586103, 580493, 575157, 581160, 754661, 752563, 593983, 582165, 575247, 590968, 754268, 586283, 752566, 591341, 582919, 582011, 576006, 578762, 585921, 575632, 578259, 577954, 583162, 589183, 100892475, 583163, 578258, 581865, 100892988, 581274, 586275, 105446002, 591240, 580475, 584413, 578794, 583564, 590472, 582049, 579795, 105438010, 753537, 762952, 580091, 577982, 576519, 587798, 373200, 592407, 574069, 100888496, 592405, 587908, 105441620, 577787, 575819	349	686	1094	1.07383026890658	0.999999999999853	0.550016478512486	28.1489676619953	metabolic process
BP	GO:0044237	218	8.79386849536103	0.0208329868634637	590262, 100889149, 580958, 579219, 100891910, 578380, 594039, 584640, 591498, 591899, 590254, 579751, 587575, 589657, 575080, 581305, 579019, 579207, 589147, 592365, 575334, 582945, 585635, 579931, 575751, 100894124, 591601, 584369, 584962, 576972, 575347, 581053, 580433, 752151, 588773, 582417, 585810, 579530, 593744, 580806, 581576, 105442738, 590611, 100888453, 580307, 582829, 588659, 548622, 576984, 581807, 548616, 593496, 583958, 590942, 592592, 583929, 578962, 586702, 590747, 592057, 583925, 592674, 579591, 585461, 590838, 579307, 577730, 578310, 580863, 100890097, 585056, 592267, 100891893, 578453, 580522, 588680, 585458, 580926, 586329, 751845, 580001, 373196, 578317, 579300, 578700, 587448, 592650, 578850, 588505, 577702, 593509, 575790, 592289, 579081, 583913, 594128, 579085, 584496, 754757, 580746, 100890790, 580646, 577881, 753658, 577166, 757121, 105447413, 578233, 592958, 593673, 578228, 578034, 591935, 373339, 588415, 583048, 594523, 581896, 592015, 590056, 762933, 583455, 575681, 590061, 577570, 575210, 593029, 752305, 577255, 588867, 581769, 583426, 577044, 591435, 591189, 578214, 590047, 582628, 578606, 753057, 585797, 586173, 105438529, 587414, 591809, 594541, 586158, 100891218, 588854, 586014, 586769, 575952, 587803, 575225, 590445, 575553, 373348, 577885, 580902, 591121, 588945, 587539, 373382, 577020, 589486, 574588, 586103, 580493, 575157, 581160, 754661, 752563, 593983, 582165, 575247, 590968, 754268, 586283, 752566, 591341, 582919, 582011, 576006, 578762, 585921, 575632, 578259, 583162, 577954, 589183, 100892475, 583163, 578258, 100892988, 581274, 581865, 586275, 105446002, 591240, 584413, 578794, 583564, 582049, 753537, 762952, 580091, 577982, 576519, 587798, 373200, 592407, 574069, 100888496, 592405, 587908, 577787, 105441620, 575819	349	632	1094	1.0812629211853	0.999999999999972	0.560282668387772	29.4833899103796	cellular metabolic process
BP	GO:0006354	6	0.242033077853973	0.0366000678398514	583564, 581769, 592015, 584640, 593673, 753537	349	7	1094	2.68686041751944	1	0.74902519958823	46.1343495933513	DNA-templated transcription, elongation
BP	GO:0051674	5	0.201694231544978	0.0378193069862379	592674, 373309, 581980, 580528, 373503	349	5	1094	3.13467048710602	1	0.752040728908184	47.2543678953653	localization of cell
BP	GO:0048870	5	0.201694231544978	0.0378193069862379	592674, 373309, 581980, 580528, 373503	349	5	1094	3.13467048710602	1	0.752040728908184	47.2543678953653	cell motility
BP	GO:0000466	5	0.201694231544978	0.0378193069862379	575751, 591435, 575632, 575819, 578233	349	5	1094	3.13467048710602	1	0.752040728908184	47.2543678953653	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
BP	GO:0000469	5	0.201694231544978	0.0378193069862379	575751, 577044, 575632, 575819, 578233	349	5	1094	3.13467048710602	1	0.752040728908184	47.2543678953653	cleavage involved in rRNA processing
