Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0000054~ribosomal subunit export from nucleus	4	0.22509848058525606	0.043819272430525136	579931, 575632, 581649, 585590	261	4	1094	4.1915708812260535	1.0	0.7547719831035354	51.50934753413032
GOTERM_BP_ALL	GO:0033753~establishment of ribosome localization	4	0.22509848058525606	0.043819272430525136	579931, 575632, 581649, 585590	261	4	1094	4.1915708812260535	1.0	0.7547719831035354	51.50934753413032
GOTERM_BP_ALL	GO:0071428~rRNA-containing ribonucleoprotein complex export from nucleus	4	0.22509848058525606	0.043819272430525136	579931, 575632, 581649, 585590	261	4	1094	4.1915708812260535	1.0	0.7547719831035354	51.50934753413032
GOTERM_BP_ALL	GO:0033750~ribosome localization	4	0.22509848058525606	0.043819272430525136	579931, 575632, 581649, 585590	261	4	1094	4.1915708812260535	1.0	0.7547719831035354	51.50934753413032
GOTERM_BP_ALL	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	4	0.22509848058525606	0.043819272430525136	575347, 591899, 581274, 579345	261	4	1094	4.1915708812260535	1.0	0.7547719831035354	51.50934753413032
GOTERM_BP_ALL	GO:0009141~nucleoside triphosphate metabolic process	12	0.6752954417557682	0.046955845886668776	575347, 591899, 548616, 592650, 579751, 579414, 581274, 576006, 579345, 2652725, 585797, 579085	261	28	1094	1.7963875205254514	1.0	0.7700633205879199	54.015872025082366
GOTERM_BP_ALL	GO:1902580~single-organism cellular localization	11	0.6190208216094542	0.05070372067879884	588091, 373401, 589835, 581274, 585934, 587798, 577167, 589195, 577928, 581649, 584285	261	25	1094	1.8442911877394637	1.0	0.7878842068513237	56.85148418544224
GOTERM_BP_ALL	GO:0009119~ribonucleoside metabolic process	16	0.9003939223410242	0.05167523622925618	591899, 592650, 579751, 100894124, 588945, 581274, 590056, 2652725, 575347, 548616, 579414, 576006, 578397, 579345, 579085, 585797	261	42	1094	1.5967889071337347	1.0	0.7861695315109654	57.559281275972516
GOTERM_BP_ALL	GO:0019725~cellular homeostasis	13	0.7315700619020821	0.05506956774285017	577666, 589852, 581305, 585744, 593565, 584887, 586844, 588264, 584285, 591178, 587099, 586525, 591499	261	32	1094	1.7028256704980842	1.0	0.7996340510384208	59.94764722854984
GOTERM_BP_ALL	GO:0015986~ATP synthesis coupled proton transport	5	0.28137310073157007	0.05912692295536733	579751, 579414, 581274, 576006, 579085	261	7	1094	2.9939792008757524	1.0	0.8153897347802095	62.63706585699328
GOTERM_BP_ALL	GO:0042775~mitochondrial ATP synthesis coupled electron transport	5	0.28137310073157007	0.05912692295536733	575347, 591899, 581274, 579345, 585797	261	7	1094	2.9939792008757524	1.0	0.8153897347802095	62.63706585699328
GOTERM_BP_ALL	GO:0015985~energy coupled proton transport, down electrochemical gradient	5	0.28137310073157007	0.05912692295536733	579751, 579414, 581274, 576006, 579085	261	7	1094	2.9939792008757524	1.0	0.8153897347802095	62.63706585699328
GOTERM_BP_ALL	GO:0051493~regulation of cytoskeleton organization	5	0.28137310073157007	0.05912692295536733	582320, 587798, 580528, 577952, 373503	261	7	1094	2.9939792008757524	1.0	0.8153897347802095	62.63706585699328
GOTERM_BP_ALL	GO:0006754~ATP biosynthetic process	5	0.28137310073157007	0.05912692295536733	579751, 579414, 581274, 576006, 579085	261	7	1094	2.9939792008757524	1.0	0.8153897347802095	62.63706585699328
GOTERM_BP_ALL	GO:0022618~ribonucleoprotein complex assembly	12	0.6752954417557682	0.060182603714364416	580248, 574998, 578794, 579931, 587575, 582011, 580433, 591189, 577738, 580493, 105438529, 578606	261	29	1094	1.7344431232659534	1.0	0.8139098617773931	63.30851577529013
GOTERM_BP_ALL	GO:0071826~ribonucleoprotein complex subunit organization	12	0.6752954417557682	0.060182603714364416	580248, 574998, 578794, 579931, 587575, 582011, 580433, 591189, 577738, 580493, 105438529, 578606	261	29	1094	1.7344431232659534	1.0	0.8139098617773931	63.30851577529013
GOTERM_BP_ALL	GO:0022900~electron transport chain	7	0.39392234102419804	0.06357871753702354	575347, 591899, 578310, 581274, 579345, 2652725, 585797	261	13	1094	2.2569997052755673	1.0	0.8244884152373778	65.39258874561772
GOTERM_BP_ALL	GO:0007268~chemical synaptic transmission	6	0.3376477208778841	0.06365467186437232	574696, 754546, 755668, 373401, 105439410, 100893202	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0006413~translational initiation	6	0.3376477208778841	0.06365467186437232	587575, 582011, 586283, 591189, 752151, 578606	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0006417~regulation of translation	6	0.3376477208778841	0.06365467186437232	587575, 591189, 580746, 752151, 583455, 578606	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0098916~anterograde trans-synaptic signaling	6	0.3376477208778841	0.06365467186437232	574696, 754546, 755668, 373401, 105439410, 100893202	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0006119~oxidative phosphorylation	6	0.3376477208778841	0.06365467186437232	575347, 591899, 581274, 579345, 2652725, 585797	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0099536~synaptic signaling	6	0.3376477208778841	0.06365467186437232	574696, 754546, 755668, 373401, 105439410, 100893202	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0022904~respiratory electron transport chain	6	0.3376477208778841	0.06365467186437232	575347, 591899, 581274, 579345, 2652725, 585797	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0010608~posttranscriptional regulation of gene expression	6	0.3376477208778841	0.06365467186437232	587575, 591189, 580746, 752151, 583455, 578606	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0099537~trans-synaptic signaling	6	0.3376477208778841	0.06365467186437232	574696, 754546, 755668, 373401, 105439410, 100893202	261	10	1094	2.514942528735632	1.0	0.8181048714367161	65.43790382131914
GOTERM_BP_ALL	GO:0098660~inorganic ion transmembrane transport	11	0.6190208216094542	0.06567494070086223	575822, 579751, 576175, 579414, 581274, 576006, 585744, 593904, 585797, 579085, 588264	261	26	1094	1.773356911287946	1.0	0.8214421325300506	66.62298230135247
GOTERM_BP_ALL	GO:0034220~ion transmembrane transport	13	0.7315700619020821	0.06877242875608697	579751, 589852, 576175, 581274, 585744, 593565, 588264, 575822, 579414, 576006, 579085, 585797, 593904	261	33	1094	1.6512248926042028	1.0	0.8295672670105096	68.36616733991745
GOTERM_BP_ALL	GO:0044765~single-organism transport	30	1.6882386043894204	0.07013544579367015	589852, 581274, 585744, 577167, 757121, 575822, 579414, 585934, 577928, 589195, 581649, 593904, 585797, 591499, 755450, 577847, 588091, 576175, 579751, 589835, 373401, 593565, 587798, 586844, 588264, 584285, 574696, 576006, 577787, 579085	261	95	1094	1.323653962492438	1.0	0.8294857435596509	69.10585241494887
GOTERM_BP_ALL	GO:0046907~intracellular transport	20	1.1254924029262803	0.07076603588077982	588091, 579931, 753616, 589835, 581274, 587798, 577167, 581074, 591189, 584285, 575952, 591682, 585934, 575632, 577928, 576727, 583925, 589195, 581649, 585590	261	58	1094	1.4453692693882942	1.0	0.8261791809267508	69.44254445346469
GOTERM_BP_ALL	GO:0098662~inorganic cation transmembrane transport	10	0.5627462014631401	0.07151859090082222	575822, 579751, 576175, 579414, 581274, 576006, 585744, 593904, 585797, 579085	261	23	1094	1.8224221222721972	1.0	0.8234865411193377	69.83985194513598
GOTERM_BP_ALL	GO:0015672~monovalent inorganic cation transport	10	0.5627462014631401	0.07151859090082222	575822, 579751, 576175, 579414, 581274, 576006, 585744, 593904, 585797, 579085	261	23	1094	1.8224221222721972	1.0	0.8234865411193377	69.83985194513598
GOTERM_BP_ALL	GO:0010467~gene expression	78	4.389420371412493	0.0732639333137989	580680, 574998, 591121, 576760, 589486, 586103, 580958, 577738, 580957, 576658, 580493, 581160, 591874, 578034, 593175, 594039, 588415, 583925, 590740, 587575, 579591, 579019, 586283, 584839, 762595, 583455, 574853, 582919, 582011, 373469, 575632, 582945, 587839, 577954, 585458, 583163, 100892475, 585635, 579931, 575751, 579386, 592626, 577044, 577312, 751845, 591189, 584962, 754209, 373196, 578317, 578606, 582334, 588533, 579300, 578794, 580433, 373506, 105438529, 752151, 592902, 591809, 578850, 577982, 581576, 576519, 580307, 586769, 575952, 584812, 580248, 575790, 583958, 591510, 577787, 373348, 754757, 580746, 580902	261	284	1094	1.1512060870972967	1.0	0.8252040600259138	70.74272266378057
