Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005739~mitochondrion	49	1.9766034691407826	0.003119590890554412	577881, 576818, 585826, 577166, 577167, 590069, 579219, 100891910, 585934, 588415, 591498, 588418, 591899, 588091, 579751, 594523, 584500, 575681, 578310, 592365, 576006, 576005, 575210, 593029, 578453, 589089, 583558, 580926, 588867, 583426, 581274, 763450, 580475, 575347, 589195, 577928, 585797, 587414, 587448, 592650, 577217, 589835, 581576, 100891218, 574660, 105442738, 575225, 753857, 583958	402	108	1253	1.41415607149438	0.7125373430760191	0.09867423410130571	4.262907781966996
GOTERM_CC_ALL	GO:0031981~nuclear lumen	39	1.573215006050827	0.004598109579811269	579931, 581769, 590089, 764204, 586275, 591435, 577044, 589486, 591189, 586103, 578233, 580493, 578317, 593673, 583564, 587044, 373339, 593983, 584640, 591574, 752151, 753537, 576519, 575126, 588659, 582829, 583455, 592407, 592267, 575632, 575819, 577954, 373348, 754757, 105444885, 577693, 577255, 100892475, 583163	402	83	1253	1.464574716777558	0.8410040657539426	0.13190320002916167	6.223809021027993
GOTERM_CC_ALL	GO:0005840~ribosome	30	1.210165389269867	0.005073044286103896	588867, 581865, 577881, 753658, 584539, 579219, 578794, 579300, 578034, 583048, 588415, 591498, 587414, 587448, 591809, 594523, 580091, 577982, 593744, 579019, 581576, 586283, 586769, 591341, 575681, 593029, 580522, 589183, 585458, 580926	402	60	1253	1.5584577114427858	0.868572037161485	0.13493423154230522	6.845741259367644
GOTERM_CC_ALL	GO:0044446~intracellular organelle part	141	5.687777329568374	0.005207975090008848	373276, 577881, 753658, 585826, 577167, 580958, 590069, 592952, 578233, 579219, 593673, 753827, 373335, 594039, 373339, 593362, 583048, 588415, 584640, 591498, 588418, 588091, 575187, 591899, 590254, 594523, 579751, 762933, 584500, 583455, 575681, 763690, 575210, 582320, 593029, 576727, 576910, 577255, 579931, 588867, 582621, 581769, 591601, 577044, 591435, 591189, 763450, 576972, 575347, 105441035, 580433, 577928, 585797, 105438529, 591574, 752151, 587414, 591809, 594541, 577217, 585718, 593744, 581576, 586769, 582829, 588659, 575225, 581807, 373348, 577412, 577693, 589486, 584539, 586103, 578962, 585866, 592785, 580493, 373230, 585934, 590747, 587044, 583925, 373373, 593983, 587442, 582165, 591341, 577730, 580876, 578310, 576006, 581558, 576005, 592267, 100891893, 575632, 580522, 583162, 577954, 589183, 105444885, 583163, 580926, 100892475, 575406, 586329, 581274, 764204, 590089, 581865, 586275, 105446002, 373418, 580001, 580475, 578317, 589392, 578794, 579300, 583564, 591043, 581334, 589195, 753537, 587448, 592650, 373309, 578850, 577982, 589835, 576519, 574660, 587798, 575126, 592407, 583575, 583913, 575819, 584496, 754757	402	375	1253	1.1719601990049753	0.875495318459167	0.12967983626419255	7.021734928369061
GOTERM_CC_ALL	GO:0000315~organellar large ribosomal subunit	7	0.28237192416296897	0.005340336824480833	581576, 577881, 593029, 588415, 591498, 587414, 580926	402	7	1253	3.116915422885572	0.8819331524797015	0.12500011093456276	7.194077757687555
GOTERM_CC_ALL	GO:0005762~mitochondrial large ribosomal subunit	7	0.28237192416296897	0.005340336824480833	581576, 577881, 593029, 588415, 591498, 587414, 580926	402	7	1253	3.116915422885572	0.8819331524797015	0.12500011093456276	7.194077757687555
GOTERM_CC_ALL	GO:0030687~preribosome, large subunit precursor	7	0.28237192416296897	0.005340336824480833	579931, 591435, 587044, 584539, 575632, 577954, 589183	402	7	1253	3.116915422885572	0.8819331524797015	0.12500011093456276	7.194077757687555
GOTERM_CC_ALL	GO:0044422~organelle part	141	5.687777329568374	0.006669811300400536	373276, 577881, 753658, 585826, 577167, 580958, 590069, 592952, 578233, 579219, 593673, 753827, 373335, 594039, 373339, 593362, 583048, 588415, 584640, 591498, 588418, 588091, 575187, 591899, 590254, 594523, 579751, 762933, 584500, 583455, 575681, 763690, 575210, 582320, 593029, 576727, 576910, 577255, 579931, 588867, 582621, 581769, 591601, 577044, 591435, 591189, 763450, 576972, 575347, 105441035, 580433, 577928, 585797, 105438529, 591574, 752151, 587414, 591809, 594541, 577217, 585718, 593744, 581576, 586769, 582829, 588659, 575225, 581807, 373348, 577412, 577693, 589486, 584539, 586103, 578962, 585866, 592785, 580493, 373230, 585934, 590747, 587044, 583925, 373373, 593983, 587442, 582165, 591341, 577730, 580876, 578310, 576006, 581558, 576005, 592267, 100891893, 575632, 580522, 583162, 577954, 589183, 105444885, 583163, 580926, 100892475, 575406, 586329, 581274, 764204, 590089, 581865, 586275, 105446002, 373418, 580001, 580475, 578317, 589392, 578794, 579300, 583564, 591043, 581334, 589195, 753537, 587448, 592650, 373309, 578850, 577982, 589835, 576519, 574660, 587798, 575126, 592407, 583575, 583913, 575819, 584496, 754757	402	377	1253	1.1657429035195377	0.9307595052935096	0.14535473293976986	8.908760937154092
GOTERM_CC_ALL	GO:0005759~mitochondrial matrix	14	0.5647438483259379	0.012313007418591865	587448, 594523, 588867, 577881, 581576, 584500, 580475, 579219, 575681, 593029, 588415, 591498, 580926, 587414	402	23	1253	1.8972528661042614	0.9928695917080537	0.24014875795672097	15.864845451417263
GOTERM_CC_ALL	GO:0015934~large ribosomal subunit	16	0.645421540943929	0.013720915181212604	591809, 581865, 577881, 581576, 753658, 584539, 586769, 591341, 579300, 593029, 583048, 588415, 589183, 591498, 580926, 587414	402	28	1253	1.781094527363184	0.9959642005240553	0.2518368844565334	17.521705678816303
GOTERM_CC_ALL	GO:0071013~catalytic step 2 spliceosome	8	0.3227107704719645	0.015159699608334383	594541, 578850, 580433, 594039, 583913, 584496, 105438529, 577693	402	10	1253	2.4935323383084578	0.9977459737832182	0.2626936943060717	19.18357005689669
GOTERM_CC_ALL	GO:0043228~non-membrane-bounded organelle	72	2.9043969342476808	0.021360112641847645	577881, 753658, 589486, 584539, 586103, 585866, 579219, 580493, 593673, 373230, 578034, 373335, 587044, 373373, 583048, 593362, 588415, 593983, 591498, 594523, 579019, 586283, 591341, 575681, 583455, 763690, 581558, 592267, 582320, 575632, 593029, 580522, 577954, 589183, 585458, 577255, 583163, 100892475, 580926, 579931, 588867, 575406, 582621, 764204, 581865, 577044, 591435, 373192, 591189, 578317, 579300, 578794, 591043, 591574, 752151, 587414, 587448, 591809, 373309, 580091, 577982, 593744, 581576, 587798, 575126, 582829, 586769, 583575, 592407, 373348, 577412, 577693	402	183	1253	1.2263273794959628	0.9998186397178837	0.3365085327699384	25.995951625744627
GOTERM_CC_ALL	GO:0043232~intracellular non-membrane-bounded organelle	72	2.9043969342476808	0.021360112641847645	577881, 753658, 589486, 584539, 586103, 585866, 579219, 580493, 593673, 373230, 578034, 373335, 587044, 373373, 583048, 593362, 588415, 593983, 591498, 594523, 579019, 586283, 591341, 575681, 583455, 763690, 581558, 592267, 582320, 575632, 593029, 580522, 577954, 589183, 585458, 577255, 583163, 100892475, 580926, 579931, 588867, 575406, 582621, 764204, 581865, 577044, 591435, 373192, 591189, 578317, 579300, 578794, 591043, 591574, 752151, 587414, 587448, 591809, 373309, 580091, 577982, 593744, 581576, 587798, 575126, 582829, 586769, 583575, 592407, 373348, 577412, 577693	402	183	1253	1.2263273794959628	0.9998186397178837	0.3365085327699384	25.995951625744627
GOTERM_CC_ALL	GO:0044391~ribosomal subunit	23	0.927793465106898	0.021912292559871163	587448, 591809, 588867, 577982, 581865, 593744, 581576, 577881, 753658, 584539, 586769, 591341, 575681, 579300, 578794, 593029, 583048, 588415, 580522, 589183, 591498, 587414, 580926	402	47	1253	1.5252990367312376	0.9998552086896395	0.3309042129104621	26.57602588186566
GOTERM_CC_ALL	GO:0005737~cytoplasm	180	7.260992335619202	0.02495120499677187	100890790, 580646, 590262, 373276, 577881, 753658, 585826, 577166, 577167, 590069, 592952, 590365, 578233, 579219, 591788, 577900, 578228, 578034, 100891910, 576711, 753827, 373339, 588415, 583048, 591498, 588418, 591499, 588091, 575187, 591899, 594523, 587575, 579751, 594428, 575080, 578520, 579019, 581305, 578920, 590056, 584500, 589147, 575681, 592365, 577570, 575210, 582320, 593029, 582945, 576727, 576910, 578394, 591581, 579931, 588867, 582621, 583426, 584369, 763450, 591189, 585806, 576972, 754252, 578606, 575347, 105441035, 753057, 580433, 591205, 577928, 585797, 105438529, 752151, 587414, 591809, 753616, 579530, 577217, 586158, 593744, 580806, 581576, 100891218, 105442738, 590611, 580307, 586769, 587803, 575225, 576984, 581807, 548616, 590445, 583958, 575553, 577885, 577693, 577887, 592910, 588945, 581255, 592592, 576818, 577020, 584539, 578962, 585866, 592785, 575157, 575773, 585934, 587822, 583925, 373373, 581649, 582165, 592674, 575247, 590968, 585461, 586283, 579307, 586589, 589713, 584285, 591341, 577730, 580876, 578310, 580863, 576006, 100890097, 576005, 100891893, 585921, 578453, 580522, 583162, 589089, 589183, 585458, 105444885, 580926, 583558, 577105, 583067, 578258, 586329, 581865, 581274, 373192, 373418, 580475, 589392, 579300, 578794, 581334, 589195, 575808, 753537, 587448, 592650, 762952, 373309, 589835, 580091, 577982, 373401, 574660, 587798, 574071, 588505, 753857, 592289, 575790, 100048986, 579081, 575819, 582138, 754757	402	508	1253	1.104418850628746	0.9999581675192473	0.3548940805764702	29.693636031418023
GOTERM_CC_ALL	GO:0031975~envelope	25	1.008471157724889	0.026744780794262277	581274, 585826, 577167, 763450, 590069, 575347, 585934, 589195, 577928, 587442, 585797, 588418, 588091, 591899, 592650, 579751, 589835, 585718, 577217, 574660, 575225, 578310, 576006, 576005, 575210	402	53	1253	1.4702431240026284	0.9999799335844759	0.3628090850026974	31.475525544619522
GOTERM_CC_ALL	GO:0031967~organelle envelope	25	1.008471157724889	0.026744780794262277	581274, 585826, 577167, 763450, 590069, 575347, 585934, 589195, 577928, 587442, 585797, 588418, 588091, 591899, 592650, 579751, 589835, 585718, 577217, 574660, 575225, 578310, 576006, 576005, 575210	402	53	1253	1.4702431240026284	0.9999799335844759	0.3628090850026974	31.475525544619522
GOTERM_CC_ALL	GO:0005622~intracellular	294	11.859620814844696	0.028760572710914513	578584, 590262, 585826, 580958, 590365, 579219, 591788, 100891910, 576711, 753827, 594039, 593362, 584640, 591498, 591499, 588091, 575187, 591899, 590254, 585003, 579751, 587575, 575080, 579019, 581305, 579207, 589147, 592365, 575334, 582320, 582945, 576727, 578394, 585635, 579931, 591601, 584369, 585806, 576972, 575347, 580433, 591205, 752151, 753616, 579530, 577217, 585718, 593744, 580806, 581576, 590611, 105442738, 580307, 588659, 582829, 548622, 576984, 581807, 582962, 593496, 548616, 583958, 577412, 590942, 587439, 592592, 576818, 578962, 592785, 585866, 575773, 590747, 587822, 587044, 592057, 583925, 587442, 592674, 585461, 579591, 579451, 583493, 579307, 586589, 580116, 577730, 100889395, 578310, 580863, 100890097, 592267, 100891893, 578453, 584477, 580522, 585458, 105444885, 580926, 583067, 586329, 373192, 751845, 373418, 580001, 578317, 589392, 579300, 587448, 592650, 373309, 578850, 373401, 753090, 588505, 577702, 753857, 592289, 575790, 579081, 583913, 579085, 584496, 754757, 100890790, 583107, 580646, 373276, 577881, 753658, 577166, 577167, 590069, 592952, 592958, 578233, 593673, 577900, 578228, 373525, 578034, 373335, 586151, 373339, 583048, 588415, 588418, 594523, 594428, 578520, 592015, 590056, 578920, 762933, 584500, 575681, 583455, 373320, 577570, 763690, 575290, 575210, 593029, 576910, 591581, 577255, 588867, 582621, 581769, 583426, 577044, 591435, 763450, 591189, 578214, 590047, 754252, 582628, 578606, 753057, 105441035, 577928, 587412, 585797, 105438529, 591574, 587414, 591809, 594541, 100893477, 586158, 100891218, 588854, 586014, 586769, 575225, 575952, 587803, 590445, 593690, 575553, 577885, 373348, 577693, 580902, 577887, 592910, 591121, 588945, 587539, 581255, 373382, 574588, 577020, 589486, 584539, 586103, 580493, 575157, 373230, 581160, 578771, 585934, 752563, 373373, 593983, 581649, 582165, 575247, 590968, 754268, 586283, 589713, 584285, 591341, 580876, 582919, 582011, 576006, 581558, 576005, 578762, 585921, 575632, 577954, 589089, 583162, 589183, 577105, 100892475, 583558, 583163, 578258, 575406, 581865, 590089, 764204, 581274, 586275, 105446002, 591240, 580475, 584413, 578794, 591043, 583564, 581334, 589195, 575808, 753537, 762952, 577982, 580091, 589835, 578243, 576519, 574660, 587798, 580482, 574071, 575126, 763814, 581537, 592407, 583575, 574069, 100048986, 586672, 592405, 587908, 579665, 100893972, 575819, 373385, 582138	402	869	1253	1.054514538927915	0.9999912260455823	0.3723351403973273	33.42810218679196
GOTERM_CC_ALL	GO:0044424~intracellular part	276	11.133521581282775	0.031310273006180056	578584, 590262, 585826, 580958, 590365, 579219, 591788, 100891910, 576711, 753827, 594039, 593362, 584640, 591498, 591499, 588091, 575187, 591899, 585003, 590254, 579751, 587575, 575080, 579019, 581305, 579207, 589147, 592365, 575334, 582320, 582945, 576727, 578394, 585635, 579931, 591601, 584369, 585806, 576972, 575347, 580433, 591205, 752151, 753616, 579530, 585718, 577217, 593744, 580806, 581576, 590611, 105442738, 580307, 588659, 582829, 548622, 576984, 581807, 593496, 548616, 583958, 577412, 590942, 592592, 576818, 578962, 592785, 585866, 575773, 587822, 590747, 587044, 592057, 583925, 587442, 592674, 579591, 585461, 579451, 579307, 586589, 577730, 100889395, 578310, 580863, 100890097, 592267, 100891893, 578453, 580522, 585458, 105444885, 580926, 583067, 586329, 373192, 751845, 373418, 580001, 578317, 589392, 579300, 587448, 592650, 373309, 578850, 373401, 588505, 577702, 753857, 592289, 575790, 579081, 583913, 579085, 584496, 754757, 100890790, 583107, 580646, 373276, 577881, 753658, 577166, 577167, 590069, 592952, 592958, 578233, 593673, 577900, 578228, 578034, 373335, 373339, 583048, 588415, 588418, 594523, 594428, 578520, 592015, 590056, 578920, 762933, 584500, 575681, 583455, 763690, 577570, 575210, 593029, 576910, 591581, 577255, 588867, 582621, 581769, 583426, 577044, 591435, 763450, 591189, 578214, 590047, 754252, 582628, 578606, 753057, 105441035, 577928, 585797, 591574, 105438529, 587414, 591809, 594541, 100893477, 586158, 100891218, 588854, 586014, 586769, 575225, 575952, 587803, 590445, 575553, 577885, 373348, 577693, 580902, 577887, 592910, 591121, 588945, 587539, 581255, 373382, 577020, 589486, 574588, 584539, 586103, 580493, 575157, 373230, 581160, 578771, 585934, 752563, 373373, 593983, 581649, 582165, 575247, 590968, 754268, 586283, 589713, 584285, 591341, 580876, 582919, 576006, 581558, 576005, 578762, 585921, 575632, 577954, 589089, 583162, 589183, 577105, 100892475, 583558, 583163, 578258, 575406, 581865, 590089, 764204, 581274, 586275, 105446002, 591240, 580475, 584413, 578794, 591043, 583564, 581334, 589195, 575808, 753537, 762952, 577982, 580091, 589835, 576519, 574660, 587798, 580482, 574071, 575126, 583575, 592407, 100048986, 586672, 592405, 587908, 100893972, 575819, 582138, 373385	402	812	1253	1.059444158517756	0.999996926077428	0.3862546858332473	35.82387469010694
GOTERM_CC_ALL	GO:0005740~mitochondrial envelope	23	0.927793465106898	0.03696559252912824	588091, 591899, 592650, 579751, 577217, 589835, 581274, 574660, 585826, 577167, 763450, 590069, 575225, 575347, 578310, 576006, 585934, 576005, 575210, 577928, 589195, 585797, 588418	402	49	1253	1.463041933191187	0.9999997027788036	0.4268580274999927	40.85500056380676
GOTERM_CC_ALL	GO:0022624~proteasome accessory complex	6	0.24203307785397335	0.03763071179624626	575334, 578762, 585921, 575952, 754757, 590942	402	7	1253	2.671641791044776	0.9999997743890037	0.4210780591669072	41.422011201711584
GOTERM_CC_ALL	GO:0033290~eukaryotic 48S preinitiation complex	5	0.20169423154497781	0.03871519122434155	587575, 592289, 575080, 586283, 578606	402	5	1253	3.1169154228855724	0.9999998561269012	0.4191442913094727	42.33571426319184
GOTERM_CC_ALL	GO:0070993~translation preinitiation complex	5	0.20169423154497781	0.03871519122434155	587575, 592289, 575080, 586283, 578606	402	5	1253	3.1169154228855724	0.9999998561269012	0.4191442913094727	42.33571426319184
GOTERM_CC_ALL	GO:0005623~cell	319	12.868091972569584	0.06428779977316912	100889243, 589852, 578584, 590262, 100889710, 585826, 580958, 590365, 579219, 591788, 100891910, 576711, 753827, 594039, 593362, 584640, 591498, 591499, 588091, 575187, 591899, 590254, 585003, 587575, 579751, 575080, 579019, 581305, 582531, 579207, 589147, 592365, 575334, 582320, 582945, 576727, 578394, 585635, 579931, 591601, 584369, 585806, 594357, 576972, 575347, 579243, 580433, 591205, 752151, 753616, 579530, 577217, 585718, 593744, 580806, 581576, 590611, 105442738, 580307, 588659, 582829, 548622, 576984, 581807, 582962, 593496, 548616, 581980, 583958, 577412, 590942, 592457, 587439, 592592, 576818, 584887, 578962, 592785, 585866, 575773, 590747, 582219, 587822, 587044, 583925, 592057, 587442, 592674, 585461, 579591, 579450, 579451, 583493, 579307, 586589, 580116, 577730, 100889395, 578310, 580863, 580868, 100890097, 592267, 100891893, 578453, 584477, 580522, 585458, 105444885, 580926, 583067, 580339, 586329, 373192, 751845, 373418, 580001, 578317, 589392, 105440441, 579300, 578700, 587448, 592650, 373309, 578850, 373401, 753090, 588505, 577702, 753857, 592289, 575790, 579081, 583913, 579085, 584496, 754757, 100890790, 583107, 580646, 373276, 577881, 753658, 577166, 577167, 590069, 592952, 592958, 578233, 593673, 577900, 373525, 578228, 578034, 373335, 586151, 373339, 583048, 588415, 588418, 577666, 594523, 594428, 578520, 592015, 590056, 578920, 762933, 584500, 591178, 575681, 583455, 373320, 577570, 763690, 575290, 575210, 593029, 576910, 591581, 577255, 588867, 582621, 581769, 583426, 577044, 591435, 763450, 591189, 578214, 590047, 754252, 578606, 582628, 753057, 105441035, 577928, 585797, 587412, 105438529, 591574, 587414, 591809, 594541, 100893477, 586158, 100891218, 588854, 586014, 586769, 575225, 575952, 587803, 590445, 593690, 584108, 579899, 575553, 577885, 373348, 577693, 585590, 580902, 577887, 592910, 591121, 588945, 587539, 581255, 373382, 577533, 574588, 577020, 589486, 584539, 586103, 580493, 575157, 373230, 581160, 578771, 585934, 752563, 373373, 593983, 581649, 582165, 575247, 590968, 575438, 754268, 586283, 589713, 584285, 591341, 580876, 582919, 582011, 576006, 581558, 576005, 578762, 585921, 575632, 577954, 589089, 583162, 589183, 577105, 100892475, 583558, 583163, 578258, 575406, 581865, 590089, 764204, 581274, 586275, 105446002, 591240, 580475, 584413, 764065, 578794, 591043, 583564, 105444279, 581334, 589195, 575808, 753537, 762952, 577982, 580091, 589835, 578243, 576519, 574660, 587798, 580482, 574071, 575126, 763814, 591159, 581537, 592407, 583575, 574069, 100048986, 586672, 592405, 587908, 579665, 100893972, 575819, 373385, 582138	402	959	1253	1.0368050259650652	0.9999999999969397	0.5867693902507933	60.40524938289153
GOTERM_CC_ALL	GO:0044452~nucleolar part	6	0.24203307785397335	0.07434395246766652	577044, 591435, 592267, 578317, 580493, 100892475	402	8	1253	2.337686567164179	0.9999999999999589	0.6300232482629831	65.94286528877856
GOTERM_CC_ALL	GO:0031966~mitochondrial membrane	20	0.8067769261799113	0.07526534757639762	588091, 591899, 579751, 577217, 589835, 581274, 585826, 577167, 763450, 590069, 575225, 578310, 576006, 585934, 576005, 575210, 577928, 589195, 585797, 588418	402	44	1253	1.4167797376752602	0.9999999999999724	0.6230566231850794	66.41250454645404
